0.2380	-0.6400
0.2660	-0.6200
0.2660	-0.6200
0.2660	-0.6200
0.6934	-0.5800
0.6934	-0.5800
0.6934	-0.5800
0.6934	-0.5800
0.6934	-0.5800
0.3063	-0.2490
0.3063	-0.2490
0.3063	-0.2490
0.3063	-0.2490
0.2950	-0.3700
0.2950	-0.3700
0.2950	-0.3700
0.2930	-0.2040
0.2930	-0.2040
0.2930	-0.2040
0.2930	-0.2040
0.2470	-0.4800
0.2470	-0.4800
0.2470	-0.4800
0.3290	-0.5100
0.3290	-0.5100
0.3290	-0.5100
0.2860	-0.4400
0.2860	-0.4400
0.2860	-0.4400
0.2540	-0.4600
0.2540	-0.4600
0.2540	-0.4600
0.1990	-0.4900
0.2810	-0.3860
0.2810	-0.3860
0.2810	-0.3860
0.2810	-0.3860
0.5389	-0.1140
0.5389	-0.1140
0.2960	-0.4960
0.2960	-0.4960
0.2960	-0.4960
0.2960	-0.4960
0.3610	-0.3500
0.3610	-0.3500
0.3670	-0.4100
0.3670	-0.4100
0.3670	-0.4100
0.3670	-0.4100
0.6966	-0.5400
0.3050	-0.3400
0.3050	-0.3400
0.3050	-0.3400
0.2650	-0.3400
0.2650	-0.3400
0.2650	-0.3400
0.2990	-0.2270
0.2990	-0.2270
0.2990	-0.2270
0.2600	-0.4810
0.3210	-0.5190
0.3210	-0.5190
0.4600	-0.4500
0.3490	-0.2700
0.3490	-0.2700
0.3490	-0.2700
0.3840	-0.3100
0.3225	-0.3100
0.3225	-0.3100
0.3788	-0.2800
0.3788	-0.2800
0.3210	-0.4300
0.3210	-0.4300
0.3210	-0.4300
0.3280	-0.3100
0.3280	-0.3100
0.3280	-0.3100
0.3280	-0.3100
0.3280	-0.3100
0.3280	-0.3100
0.4322	-0.3700
0.4322	-0.3700
0.4322	-0.3700
0.4322	-0.3700
0.2720	-0.4330
0.2720	-0.4330
0.2720	-0.4330
0.3070	-0.4300
0.3070	-0.4300
0.3070	-0.4300
0.4610	-0.4700
0.4610	-0.4700
0.4214	-0.1200
0.4214	-0.1200
0.4214	-0.1200
0.4214	-0.1200
0.4060	-0.1500
0.4060	-0.1500
0.4060	-0.1500
0.3440	-0.3900
0.3440	-0.3900
0.3440	-0.3900
0.2700	-0.4900
0.2700	-0.4900
0.3410	-0.3880
0.3410	-0.3880
0.3410	-0.3880
0.3260	-0.4600
0.3260	-0.4600
