0.3063	12.2727
0.3063	12.2727
0.3063	12.2727
0.3063	12.2727
0.2950	10.7850
0.2950	10.7850
0.2950	10.7850
0.2930	12.0710
0.2930	12.0710
0.2930	12.0710
0.2930	12.0710
0.2470	11.0730
0.2470	11.0730
0.2470	11.0730
0.1990	10.0010
0.2810	10.9050
0.2810	10.9050
0.2810	10.9050
0.2810	10.9050
0.5389	10.3051
0.5389	10.3051
0.3610	10.2290
0.3610	10.2290
0.3670	10.8430
0.3670	10.8430
0.3670	10.8430
0.3670	10.8430
1.0090	13.0010
0.4623	12.6577
0.2990	11.6280
0.2990	11.6280
0.2990	11.6280
0.2600	11.1110
0.3160	11.3740
0.5230	12.8370
0.3490	12.6210
0.3490	12.6210
0.3490	12.6210
0.3840	11.5260
0.3788	12.5212
0.3788	12.5212
0.3210	11.6090
0.3210	11.6090
0.3210	11.6090
0.3280	12.0720
0.3280	12.0720
0.3280	12.0720
0.3280	12.0720
0.3280	12.0720
0.3280	12.0720
0.4610	9.5590
0.4610	9.5590
0.4214	13.5386
0.4214	13.5386
0.4214	13.5386
0.4214	13.5386
0.4060	12.9940
0.4060	12.9940
0.4060	12.9940
0.3440	9.2860
0.3440	9.2860
0.3440	9.2860
0.2700	9.8200
0.2700	9.8200
