-0.2253	-0.8918
-0.2253	-0.8918
-0.2253	-0.8918
-0.2253	-0.8918
-0.2366	-2.3795
-0.2366	-2.3795
-0.2366	-2.3795
-0.2386	-1.0935
-0.2386	-1.0935
-0.2386	-1.0935
-0.2386	-1.0935
-0.2846	-2.0915
-0.2846	-2.0915
-0.2846	-2.0915
-0.2026	-2.7235
-0.2026	-2.7235
-0.2026	-2.7235
-0.2456	-2.4805
-0.2456	-2.4805
-0.2456	-2.4805
-0.2776	-3.4185
-0.2776	-3.4185
-0.2776	-3.4185
-0.2506	-2.2595
-0.2506	-2.2595
-0.2506	-2.2595
-0.2506	-2.2595
-0.2356	-2.6945
-0.2356	-2.6945
-0.2356	-2.6945
-0.2356	-2.6945
-0.1706	-2.9355
-0.1706	-2.9355
-0.1646	-2.3215
-0.1646	-2.3215
-0.1646	-2.3215
-0.1646	-2.3215
-0.2266	-1.6995
-0.2266	-1.6995
-0.2266	-1.6995
-0.2666	-1.7595
-0.2666	-1.7595
-0.2666	-1.7595
-0.2326	-1.5365
-0.2326	-1.5365
-0.2326	-1.5365
-0.2716	-2.0535
-0.2106	-1.9865
-0.2106	-1.9865
-0.1826	-0.5435
-0.1826	-0.5435
-0.1826	-0.5435
-0.1476	-1.6385
-0.2091	-0.7370
-0.2091	-0.7370
-0.1528	-0.6433
-0.1528	-0.6433
-0.2106	-1.5555
-0.2106	-1.5555
-0.2106	-1.5555
-0.2036	-1.0925
-0.2036	-1.0925
-0.2036	-1.0925
-0.2036	-1.0925
-0.2036	-1.0925
-0.2036	-1.0925
-0.2596	-1.7835
-0.2596	-1.7835
-0.2596	-1.7835
-0.2246	-1.9115
-0.2246	-1.9115
-0.2246	-1.9115
-0.1876	-3.8785
-0.1876	-3.8785
-0.1876	-3.8785
-0.2616	-3.3445
-0.2616	-3.3445
-0.1906	-4.6875
-0.1906	-4.6875
-0.1906	-4.6875
-0.2056	-2.8405
-0.2056	-2.8405
